CODE,PRODUCT_NAME,ATC_CODE,DOSAGE_FORM,PACK_SIZE,PACK_PRICE
3000723001,D-DROPS (NEW FORMULATION),A11CC05,DROPS,30,91.11
3000725001,VERSATIS,N01BB02,PATCH TRANSDERMAL,30,1335.47
3000725002,VERSATIS,N01BB02,PATCH TRANSDERMAL,5,222.58
3000725003,VERSATIS,N01BB02,PATCH TRANSDERMAL,10,445.15
3000726001,MIBIOTIX BABY DAILYBIOTIC,A07FA01,DROPS,20,167.76
3000727001,DISC FRENIN (SECTION 21),C01CA06,INJECTION,1,98.61
3000728001,B&L RENU MULTIPLUS 2004R,Z50QA02,KIT,1,134.55
3000729001,B&L RENU MULTIPLUS 240ML X 3 2,Z50QA02,KIT,1,238.66
3000730001,B&L RENU MULTIPLUS 360ML X 2 3,Z50QA02,KIT,1,218.4
3000731001,B&L RENU MULTI-PURPOSE 1002R,Z50QA02,KIT,1,131.28
3000732001,B&L RENU MULTI-PURPOSE 240ML X,Z50QA02,KIT,1,232.88
3000733001,B&L RENU MULTI-PURPOSE 360ML X,Z50QA02,KIT,1,205.54
3000734001,ZOPISLEEP,N05CF01,TABLET,30,64.17
3000736001,ADCO-TELMISARTAN,C09CA07,TABLET,30,171.56
3000737001,ADCO-TELMISARTAN,C09CA07,TABLET,30,171.56
3000738001,DISC CHLORAMPHENICOL (SE,J01BA01,INJECTION,1,1024.2
3000739001,VICTOZA (NAMIBIA) PRE-FILLED,A10BJ02,PRE-FILLED PEN,1,
3000740001,NORVIR ORAL POWDER,J05AE03,SACHET,30,60.61
3000741001,MEDINOR,G03AD01,TABLET,1,76.88
3000742001,VIRALMED VITA-G,A11AA03,EFFERVESCENT TABLET,10,79.76
3000742002,VIRALMED VITA-G,A11AA03,EFFERVESCENT TABLET,30,189.96
3000744001,VITAMIN C BUFFERED,A11GA01,POWDER,200,
3000746001,DISC PROTA (SECTION 21),V03AB14,INJECTION,25,
3000747001,ADCO-AMOXYCLAV,J01CR02,FILM COATED TABLET,15,60.62
3000748001,ADCO-AMOXYCLAV,J01CR02,FILM COATED TABLET,15,99.96
3000749001,DISC DEXAMETHASONE (SECT,H02AB02,TABLET,100,456.52
3000750001,CATARO MELTS,Z01AA05,MELT TABS,50,66.95
3000751001,MAGEN MELTS,Z01AA05,TABLET,50,66.95
3000753001,TALIDEX (NAMIBIA),L04AX02,TABLET,30,2622.39
3000754001,LYSODREN (SECTION 21),L01XX23,TABLET,100,17181.01
3000755001,DISC SUNCREME,D02BA00,GELS ORAL SYSTEMIC,50,210
3000756001,DISC EPCLUSA (SECTION 21,J05AP55,TABLET,28,41507.86
3000757001,TALIDEX (NAMIBIA),L04AX02,TABLET,30,3309.13
3000758001,SMECTAGO 3G,A07BC05,SACHET,12,156.8
3000759001,MULTIBIC (S21) POTASSIUM,B05ZB00,INFUSION,2,
3000760001,MULTIBIC (S21) POTASSIUM,B05ZB00,INFUSION,2,
3000761001,CARBOTEEN (NAMIBIA),L01XA02,INFUSION,1,369.81
3000762001,CARBOTEEN (NAMIBIA),L01XA02,INFUSION,1,1024.65
3000763001,DOPRAM (SECTION 21),R07AB01,INJECTION,10,4439
3000764001,APPETITE PLUS (NAMIBIA),Z01AA05,SYRUP,150,77.03
3000765001,ANDROGEL,G03BA03,SACHET,30,712.37
3000766001,DISC NUCALA (SECTION 21),R03DX09,INJECTION,1,16224.84
3000767001,ARTEASY (NAMIBIA),Z01AA05,CREAM,75,
3000768001,ARTEASY (NAMIBIA),Z01AA05,TABLET,30,
3000769001,BRONKHOMAX (NAMIBIA),R05FB02,SYRUP,100,34.78
3000770001,DEOVIT (NAMIBIA),A11AA03,SYRUP,100,103.96
3000771001,COLISPAS (NAMIBIA),A03AX00,SYRUP,150,
3000772001,ALPHA PHARM ALPHA OMEGA,C10AX06,CAPSULE,90,100.65
3000773001,DISC TAFNAT (SECTION 21),J05AF13,TABLET,30,649.92
3000774001,INSOMNIS (NAMIBIA),Z01AA05,DROPS,30,
3000775001,PARVULEX (NAMIBIA),A11AA03,CAPSULE,30,
3000776001,BALANCE VITAMIN C,A11GA01,TABLET,100,47.38
3000777001,CYTARABINE (SECTION 21),L01BC01,INJECTION,5,1184.5
3000778001,DISC BIONASE (SECTION 21,L01XX02,INJECTION,1,1050
3000779001,DISC DARZALEX (SECTION 2,L01FC01,INFUSION,1,35740
3000781001,ALPHA PHARM ALPHA CHELAT IRON,B03A000,CAPSULE,30,70.43
3000782001,ALPHA PHARM ALPHA CALMAG,A12AX00,TABLET,60,100.65
3000783001,ALPHA PHARM ALPHA MAGNESIUM SR,A12CC00,SLOW RELEASE TABLET,60,106.69
3000784001,ALPHA PHARM ALPHA ZINC,A12CB00,TABLET,120,70.44
3000785001,ALPHA PHARM ALPHA C,A11GA01,TABLET,100,50.34
3000786002,NOVATRIM,J01EE01,TABLET,1000,512.08
3000786003,NOVATRIM,J01EE01,TABLET,100,51.19
3000787001,BONRIX,M05BA06,INJECTION,1,1150.84
3000788001,BONRIX,M05BA06,INJECTION,1,3452.51
3000789001,ZOLPI-Z (NAMIBIA),N05CF02,TABLET,30,107.48
3000790001,ALPHA PHARM ALPHA VITAMIN D3,A11CC05,CAPSULE,60,75.51
3000791001,MACLEODS NEVIRAPINE,J05AG01,TABLET,60,317.24
3000792001,DISC SNEEZO,Z01AA05,TABLET,30,127.49
3000793001,ALPHA PHARM ALPHA FLAXSEED OIL,C10AX00,CAPSULE,90,90.56
3000794001,JADENU,V03AC03,FILM COATED TABLET,30,17979.59
3000796001,BIOFLOXX,J01MA02,FILM COATED TABLET,10,30.77
3000797001,FRESUBIN 1200 COMPLETE,Z01AP02,SOLUTION UNBREAKABLE,1,213.6
3000798001,SURVIMED OPD EASY BAG,Z01AP02,SOLUTION UNBREAKABLE,1,219.72
3000799001,SURVIMED OPD HN,Z01AP02,SOLUTION UNBREAKABLE,1,230.51
3000800001,FRESUBIN,V06DB00,SOLUTION UNBREAKABLE,1,44.29
3000802001,SUPPORTAN NEUTRAL ETF00500S,Z01AP02,SOLUTION UNBREAKABLE,1,291.38
3000804001,DIBEN DRINK,V06DB00,SOLUTION UNBREAKABLE,1,47.41
3000805001,FRESUBIN 2KCAL ESS,V06DB00,SOLUTION UNBREAKABLE,1,63.04
3000806001,FRESUBIN 2KCAL WITH FIBRE,V06DB00,SOLUTION UNBREAKABLE,1,63.04
3000807001,FRESUBIN JUCY,V06DX00,SOLUTION UNBREAKABLE,1,40.79
3000808001,FRESUBIN JUCY,V06DX00,SOLUTION UNBREAKABLE,1,40.79
3000809001,HIBOR PRE-FILLED,B01AB12,PRE-FILLED SYRINGE,10,466.14
3000810001,ACCORD METFORMIN XR,A10BA02,SLOW RELEASE TABLET,60,30.34
3000811001,FRESUBIN PROT ENERGY,V06DB00,SOLUTION UNBREAKABLE,1,54.11
3000812001,MITOMYCIN-C (SECT 21),L01DC03,POWDER FOR INJ,1,900.31
3000813001,HIBOR PRE-FILLED,B01AB12,PRE-FILLED SYRINGE,10,2358.04
3000814001,FRESUBIN PROT ENERGY,V06DB00,SOLUTION UNBREAKABLE,1,54.11
3000815001,HIBOR PRE-FILLED,B01AB12,PRE-FILLED SYRINGE,10,2935.79
3000816001,HIBOR PRE-FILLED,B01AB12,PRE-FILLED SYRINGE,10,3771.87
3000817001,SUPPORTAN DRINK CAPPUCHINO,V06DB00,SOLUTION UNBREAKABLE,1,73.12
3000818001,SUPPORTAN DRINK PINEAPPLE-COCO,V06DB00,SOLUTION UNBREAKABLE,1,73.12
3000819001,FRESUBIN YODRINK APRICOT-PEACH,V06DX00,SOLUTION UNBREAKABLE,1,48.99
3000820001,FRESUBIN THICKENED ST2,Z01AP03,SOLUTION UNBREAKABLE,1,55.74
3000821001,ALPHA PHARM ALPHA PROBIOTIC,A07FA51,CAPSULE,10,43.25
3000822001,SMYLE MOUTH ULCER,A01AB11,GELS ORAL TOPICAL,10,
3000823001,LIFEGAIN (GF),V06DB00,POWDER,1000,492.52
3000823002,LIFEGAIN (GF),V06DB00,POWDER,300,194.71
3000824001,FERTIPIL PLUS PCOS,A11AA03,SACHET,60,322
3000825001,DISC ROFERON A (SECTION,L03AB04,INJECTION,6,4657.7
3000826001,VAXIGRIP TETRA,J07BB01,VACCINE,1,120.46
3000827001,PEDIASURE 3+ (NEW FORM),V06DB00,POWDER,850,287.91
3000827002,PEDIASURE 3+ (NEW FORM),V06DB00,POWDER,1600,495.85
3000828001,PEDIASURE (NEW FORM),V06DB00,POWDER,850,287.91
3000829001,CO PHARM DAILY SUPPLEMENT,Z01AA05,TABLET,30,
3000830001,B COMPLEX SHOT FIZZY EX/BERRY,A11EA00,EFFERVESCENT TABLET,10,67.99
3000832001,DISC YELLOW CANNABIS OIL HYB (,N02BG10,OIL ORAL,40,869.55
3000833001,DISC RED CANNABIS OIL SA,N02BG10,OIL ORAL,40,1043.47
3000834001,DISC BLUE CANNABIS OIL H,N02BG10,OIL ORAL,40,869.57
3000835001,ZENAIRE,Z01AA05,CAPSULE,30,
3000836001,DISC LOVASTATIN (SECTION,C10AA02,TABLET,100,1180.71
3000837001,DISC INTRON A (SECTION 21),L03AB05,INJECTION,2,16450
3000839001,DISC MORPHINE CHLORHYDRA,N02AA01,INJECTION,10,1730
3000841001,CO PHARM PROBIOTIC,A07FA51,CAPSULE,10,
3000841002,CO PHARM PROBIOTIC,A07FA51,CAPSULE,30,
3000842001,BERTRED,L01XG01,POWDER FOR INJ,1,2794.01
3000843001,DISC BLEMISIN (SECTION 2,L01DC01,INJECTION,1,804.4
3000844001,LUNGSHIELD,A11AB00,CAPSULE,30,201.25
3000846001,TECENTRIQ,L01FF05,INFUSION,1,20786.95
3000847001,FULVIACT URINARY TRACT CARE,V03AX00,CAPSULE,30,
3000849001,AZIMAX FORTE,J01FA10,FILM COATED TABLET,3,136
3000850001,DISC OXYDROLONE (S21),A14AA05,TABLET,50,1780
3000852001,ALLERCROM (NAMIBIA),S01GX01,OPHTHALMIC DROPS,1,45.02
3000853001,IOPROST-T (NAMIBIA),S01ED51,OPHTHALMIC DROPS,1,
3000854001,ZO (NAMIBIA),S01AE01,EYE AND EAR DROPS,1,78.2
3000855001,VANMYCETIN (NAMIBIA),S01AA01,OPHTHALMIC DROPS,1,290.43
3000856001,IVIXONE (NAMIBIA),J01DD04,POWDER FOR INJ,1,
3000857001,IVIXONE (NAMIBIA),J01DD04,POWDER FOR INJ,1,
3000858001,EREMFAT (SECTION 21),J04AB02,INFUSION,10,
3000858002,EREMFAT (SECTION 21),J04AB02,INFUSION,1,368
3000859001,HIBOR PRE-FILLED,B01AB12,PRE-FILLED SYRINGE,10,802.41
3000860001,VERDYE-ICG (SECTION 21),V04CX01,POWDER FOR INJ,5,13716.05
3000861001,DISC PROBITEC,A07FA51,CAPSULE,10,
3000862001,HEMLIBRA,B02BX06,INJECTION,1,84355.04
3000863001,HEMLIBRA,B02BX06,INJECTION,1,33742.29
3000864001,HEMLIBRA,B02BX06,INJECTION,1,16871.17
3000865001,EUCERIN EVEN PIGMENT PERFECTOR,D02BA00,CREAM,50,370.5
3000866001,EUCERIN EVEN PIGMENT PERFECTOR,D02AX00,CREAM,50,370.5
3000867001,DISC EUCERIN EVEN PIGMENT PERF,D02AX00,PAINT,1,186.52
3000868001,EUCERIN EVEN PIGMENT PERFECTOR,D02AX00,CREAM,30,435.49
3000874001,CEFOTAXIME OETHMAAN,J01DD01,POWDER FOR INJ,1,24.87
3000874002,CEFOTAXIME OETHMAAN,J01DD01,POWDER FOR INJ,10,248.8
3000875001,CEFOTAXIME OETHMAAN,J01DD01,POWDER FOR INJ,1,55.78
3000875002,CEFOTAXIME OETHMAAN,J01DD01,POWDER FOR INJ,10,557.66
3000876001,CEFTAZIDIME OETHMAAN,J01DD02,POWDER FOR INJ,1,118.45
3000876002,CEFTAZIDIME OETHMAAN,J01DD02,POWDER FOR INJ,10,1184.5
3000877001,VITAL MEN 50 PLUS,A11JC00,TABLET,30,126.72
3000878001,OLEGRA,J05AJ03,FILM COATED TABLET,30,245.72
3000879001,VITAL HEART HEALTH,A11JC00,CAPSULE,30,143.98
3000880001,VITAL MEN,A11JC00,TABLET,30,110.87
3000881001,VITAL WOMEN,A11JC00,TABLET,30,110.87
3000882001,VITAL WOMEN 50 PLUS,A11JC00,TABLET,30,126.72
3000883001,ALPHA PHARM ALPHA CALM,A11AA03,CAPSULE,20,40.23
3000884001,ALPHA PHARM ALPHA FAMILY,A11AA03,CAPSULE,30,80.5
3000885001,ROCURONIUM FRESENIUS,M03AC09,INJECTION,1,67.54
3000885002,ROCURONIUM FRESENIUS,M03AC09,INJECTION,10,675.44
3000887001,DISC FOLINATE AQUETTANT,V03AF03,INJECTION,10,985.07
3000888001,DISC ZAVEDOS (SECTION 21),L01DB06,INFUSION,1,16717.55
3000889001,DISC KRINTAFEL (SECTION,P01BA07,TABLET,2,976.8
3000890001,ALPHA PHARM ALPHA B COMPLEX,A11EA00,CAPSULE,60,90.57
3000891001,ALPHA PHARM ALPHA 50+,A11AA03,CAPSULE,30,80.5
3000893001,NUTRICOMP DRINK RENAL,V06DB00,SOLUTION UNBREAKABLE,1,84.41
3000894001,NUTRICOMP DRINK 2.0 KCAL FIBRE,V06DB00,SOLUTION UNBREAKABLE,1,89.87
3000895001,NUTRICOMP DRINK 2.0 KCAL FIBRE,V06DB00,SOLUTION UNBREAKABLE,1,89.87
3000896001,NUTRICOMP DRINK 2.0 KCAL FIBRE,V06DB00,SOLUTION UNBREAKABLE,1,89.87
3000897001,NUTRICOMP DRINK PLUS HP,V06DB00,SOLUTION UNBREAKABLE,1,87.23
3000898001,NUTRICOMP DRINK PLUS HP,V06DB00,SOLUTION UNBREAKABLE,1,87.23
3000899001,DISC BACTEK (SECTION 21),J06BB00,SPRAYS ORAL SYSTEMIC,1,2421.3
3000900001,NUTRICOMP GLUTAMINE PLUS,V06DB00,SOLUTION UNBREAKABLE,1,436.13
3000901001,NUTRICOMP HEPA,V06DB00,SOLUTION UNBREAKABLE,1,396.49
3000902001,NUTRICOMP ENERGY HP FIBRE,Z01AP02,SOLUTION UNBREAKABLE,1,274.9
3000903001,NUTRICOMP ENERGY HP,V06DB00,SOLUTION UNBREAKABLE,1,251.09
3000904001,NUTRICOMP ENERGY FIBRE,V06DB00,SOLUTION UNBREAKABLE,1,229.95
3000905001,FLUCONAZOLE 200 STRIDES,J02AC01,CAPSULE,30,462.19
3000906001,ALUVIA (NAMIBIA),J05AR10,TABLET,60,
3000907001,ALUVIA (NAMIBIA),J05AR10,TABLET,120,
3000908001,TENOHOPE (NAMIBIA),J05AF07,TABLET,30,257.84
3000909001,TENOHOPE E (NAMIBIA),J05AR03,TABLET,30,
3000910001,EFFAHOPE (NAMIBIA),J05AG03,TABLET,30,
3000911001,LAMIHOPE (NAMIBIA),J05AF05,TABLET,60,
3000912001,NEVIRAPINE (NAMIBIA),J05AG01,TABLET,60,271.4
3000913001,ZIDOHOPE (NAMIBIA),J05AF01,TABLET,60,159.16
3000914001,DERMAMEND,M01AX00,CREAM,125,88.92
3000914002,DERMAMEND,M01AX00,CREAM,50,47.07
3000915001,RUMAMEND,M02AX10,CREAM,125,84.84
3000915002,RUMAMEND,M02AX10,CREAM,50,43.45
3000916001,ENO TABLETS ORANGE FLAVOUR,A02AC01,CHEW TABLET,24,39.81
3000917001,ENO TABLETS PEPPERMINT FLAVOUR,A02AC01,CHEW TABLET,24,39.81
3000918001,DISC ENO ACTIVE FRUIT SA,A02AD01,SACHET,10,33.33
3000919001,ESETAM,N06AB10,FILM COATED TABLET,28,
3000920001,HEALTH & WELLNESS PROBIOTIC,A07FA51,CAPSULE,10,89.99
3000921001,DISC ENO ACTIVE FRUIT SA,A02AD01,SACHET,10,
3000922001,ESETAM,N06AB10,FILM COATED TABLET,28,
3000923001,TAGRISSO,L01EB04,FILM COATED TABLET,30,83332.53
3000924001,TAGRISSO,L01EB04,FILM COATED TABLET,30,83332.53
3000925001,MIOCHOL E (SECTION 21),S01EB09,OPHTHALMIC DROPS,1,3482.2
3000926001,PROSTAR (NAMIBIA),G03DA04,INJECTION,5,
3000927001,OGIVRI,L01FD01,POWDER FOR INJ,1,5021.65
3000929001,EPI-MAX BABY BUM BARRIER,D02AC00,CREAM,50,73.88
3000929002,EPI-MAX BABY BUM BARRIER,D02AC00,CREAM,125,110.4
3000930001,EPI-MAX OATMEAL,D02AC00,LOTION,200,90.44
3000931001,MENOPUR,G03GA02,POWDER FOR INJ,1,3419.78
3000932001,MVA PLUS (NAMIBIA),A11AA03,TABLET,30,125.63
3000933001,SUPLIMAX MORINGA (NAMIBIA ONLY,V03AX00,TABLET,120,172.26
3000934001,B-CAL-K2,A12AX00,TABLET,30,153.26
3000934002,B-CAL-K2,A12AX00,TABLET,90,331.76
3000935001,PODOFILEX (NAMIBIA),D06BB04,SOLUTION UNBREAKABLE,1,230.46
3000936001,PROSEAL NANO (NAMIBIA),A11CC05,DROPS,15,
3000937001,PROSEAL NANO (NAMIBIA),A11CC05,SPRAYS ORAL SYSTEMIC,1,203.55
3000938001,DISC IMMUNADUE WOUND SUP,D08AX00,SPRAY,1,78.94
3000939001,PROGAST OXY COLON CLEANSE,A06AB56,SACHET,1,12.36
3000940001,BODIVITE HAIR SKIN & NAILS,A11AA03,CAPSULE,60,58.08
3000941001,BODIVITE TONOMEGA,C10AX06,CAPSULE,60,94.3
3000942001,BODIVITE TONOVIT,A11BA01,CAPSULE,60,109.25
3000943001,GO SINUS CARE POST-OP KIT (BOT,R01AX10,KIT,1,
3000944001,FIBRECLEAR,A03AX00,POWDER,180,237.83
3000945001,LIFEGAIN GLUTAMINE,A16AA03,POWDER,200,222.47
3000947001,TURBOVITE VITALITY,A11EX00,EFFERVESCENT TABLET,20,152.96
3000949001,TRIODAY (NAMIBIA),J05AR11,TABLET,30,
3000950001,SINOPOL,A11AA03,SACHET,30,417
3000951001,MACTRIVIR (NAMIBIA),J05AR06,TABLET,30,
3000952001,LAMIHOPE-ZN (NAMIBIA),J05AF05,TABLET,60,
3000953001,JALRAMET,A10BD08,FILM COATED TABLET,30,106.05
3000953002,JALRAMET,A10BD08,FILM COATED TABLET,60,212.09
3000954001,FLUCONAZOLE  150 STRIDES,J02AC01,CAPSULE,1,31.94
3000955001,JALRAMET,A10BD08,FILM COATED TABLET,30,106.05
3000955002,JALRAMET,A10BD08,FILM COATED TABLET,60,212.09
3000956001,RANEGA,J05AR27,FILM COATED TABLET,30,233.34
3000957001,MIBIOTIX MD,A07FA01,CAPSULE,30,326.98
3000958001,FULVIACT THROAT,V03AX00,SPRAYS ORAL TOPICAL,1,
3000959001,MIBIOTIX ST,A07FA01,CAPSULE,30,256.96
3000960001,MIBIOTIX OH,A07FA01,CHEW CAP,60,213.37
3000961001,RAFINLAR,L01EC02,CAPSULE,120,17653.97
3000962001,MEQSEL,L01EE01,FILM COATED TABLET,30,6620.25
3000966001,FULVIACT,V03AX00,MOUTH WASH,225,
3000968001,BIO-T PROBIOTIC,A07FA51,SPRAYS ORAL SYSTEMIC,1,
3000969001,DISC NINLARO (SECTION 21,L01XG03,CAPSULE,3,73790
3000970001,EGFACTOR REPAIR,D11AX00,KIT,1,
3000971001,FLUOROXY REPAIR,D11AX00,KIT,1,
3000972001,DISC CYTARINE (SECTION 21),L01BC01,INJECTION,1,136.17
3000973001,NUTRICOMP SOUP MILD,V06DB00,SOLUTION UNBREAKABLE,1,84.57
3000974001,NUTRICOMP SOUP,V06DB00,SOLUTION UNBREAKABLE,1,84.57
3000975001,ALPHA CHEWY BEARS MULTIVITAMIN,A11AA03,CHEW TABLET,60,74.98
3000976001,CORILIEF (NAMIBIA),R06AA52,TABLET,24,61.1
3000977001,MENOPUR,G03GA02,POWDER FOR INJ,1,5530.67
3000978001,MYTHYROX,A12CE00,TABLET,30,4.95
3000979001,EPIWASH ORIGINAL,V07AX00,SOAP,1,41.64
3000979002,EPIWASH ORIGINAL,V07AX00,SOAP,3,65.83
3000980001,EPIWASH LEMONGRASS,V07AX00,SOAP,1,41.64
3000981001,EPIWASH NEROLI,V07AX00,SOAP,1,41.64
3000982001,EPIWASH PATCHOULI,V07AX00,SOAP,1,41.64
3000983001,EPIWASH TEA TREE,V07AX00,SOAP,1,41.64
3000984001,IQ CARE EYELID CLEANSER,V07AX00,SOLUTION UNBREAKABLE,1,75.82
3000985001,STAMINOGRO KIDS RASPBERRY,A11JC00,EFFERVESCENT TABLET,10,100.15
3000986001,STAMINOGRO KIDS CREAM SODA,A11JC00,EFFERVESCENT TABLET,10,100.15
3000987001,DEXAMETHASONE (SECT 21),H02AB02,TABLET,50,1850.64
3000988001,BGM POLYMYXIN B (S21),J01XB02,INJECTION,1,191.96
3000989001,DISC PERFADEX PLUS (SECTION 21,Z01AS07,SOLUTION UNBREAKABLE,2,28017.64
3000990001,CRECHE GUARD RESTORE LOLLY,A07FA51,SACHET,5,100.99
3000990002,CRECHE GUARD RESTORE LOLLY,A07FA51,SACHET,1,19.48
3000992001,BGM CLOXACILLIN SODIUM (S,J01CF02,INJECTION,50,595.7
3000993001,CIPYNE (NAMIBIA),N02AJ09,CAPSULE,30,
3000994001,NEUTRAGEL (NAMIBIA),A02AX00,SUSPENSION,100,47.85
3000994002,NEUTRAGEL (NAMIBIA),A02AX00,SUSPENSION,200,70.63
3000995001,ORA-BLEND SF FLAVOURED,V07AY00,SUSPENSION,473,782
3000996001,DISC HYLASE DESSAU (SECT,B06AA03,INJECTION,10,1908.57
3000997001,CEFLU C (NAMIBIA),R06AB54,EFFERVESCENT TABLET,12,56.98
3000997002,CEFLU C (NAMIBIA),R06AB54,EFFERVESCENT TABLET,20,113.92
3000999001,DISC GNC AMP PURE ISOLATE CHOC,V06DB00,POWDER,966,233.91
3001000001,DERMIKELP ITCH RELIEF,D11AX00,OINTMENT,25,68.02
3001001001,DISC REVITE MAGNESIUM FIZ,A11AA03,EFFERVESCENT TABLET,20,97.91
3001001002,REVITE MAGNESIUM FIZZY,A11AA03,EFFERVESCENT TABLET,10,58.2
3001001003,REVITE MAGNESIUM FIZZY,A11AA03,EFFERVESCENT TABLET,30,148.43
3001002001,SOLAL 5-HTP,V06DX00,CAPSULE,60,194.35
3001003001,GNC L-THEANINE,V03AX00,CAPSULE,60,516.7
3001004001,ALPHATON MULTIVITAMIN GINSENG,V06DX00,CAPSULE,30,80.5
3001005001,SLIMMING DRAGEES,A06AB06,TABLET,60,209.12
3001006001,S26 GOLD RTF,V06C000,SOLUTION UNBREAKABLE,1,14.15
3001007001,S26 PROMIL GOLD RTF,V06C000,SOLUTION UNBREAKABLE,1,14.15
3001008001,S26 PROGRESS GOLD 3 RTF,V06C000,SOLUTION UNBREAKABLE,1,14.15
3001009001,INFACARE CLASSIC 1 RTF,V06CA00,SOLUTION UNBREAKABLE,1,12.73
3001010001,INFACARE CLASSIC 2 RTF,V06C000,SOLUTION UNBREAKABLE,1,12.73
3001011001,INFACARE CLASSIC 3 RTF,V06C000,SOLUTION UNBREAKABLE,1,12.73
3001013001,AURO-ABACAVIR LAMIVUDINE,J05AR02,FILM COATED TABLET,30,794.43
3001014001,GNC B-COMPLEX BIG 100,A11EA00,TABLET,100,439.69
3001015001,GNC VITAMIN K2,B02BA01,CAPSULE,60,373.69
3001016001,GNC B-COMPLEX + ENERGY,A11EA00,CAPSULE,120,439.69
3001017001,GNC AMP MASS XXX,V06DB00,POWDER,2812,835.71
3001018001,GNC PRO PERFORMANCE AMP GOLD,V06DB00,POWDER,2325,1286.7
3001018002,GNC PRO PERFORMANCE AMP GOLD,V06DB00,POWDER,930,681.7
3001019001,GNC PRO PERFORMANCE AMP GOLD,V06DB00,POWDER,2227,1286.7
3001019002,GNC PRO PERFORMANCE AMP GOLD,V06DB00,POWDER,891,681.7
3001020001,GNC PRO PERFORMANCE AMP GOLD,V06DB00,POWDER,897,681.7
3001021001,GNC PRO PERFORMANCE AMP GOLD,V06DB00,POWDER,465,571.7
3001022001,GNC PRO PERFORMANCE AMP GOLD,V06DB00,POWDER,337,428.7
3001023001,DISC GNC PRO PERFORMANCE AMP G,V06DB00,POWDER,360,263.47
3001024001,DISC DAUNOTEC (SECTION 2,L01DB02,INFUSION,1,
3001025001,GNC PRO PERFORMANCE AMP GOLD,V06DB00,POWDER,930,681.7
3001026001,GNC AMP ULTRA NOX,A11JC00,TABLET,120,626.69
3001027001,GNC BEYOND RAW CHEMISTRY LABS,V06DB00,POWDER,125,219.7
3001028001,BENZYL PENICILLIN (SECTION 21),J01CE01,INJECTION,1,43.53
3001029001,TRIND FUNGAL NAIL SERUM,V03AX00,DROPS,10,
3001030001,DISC GNC BEYOND RAW CHEMISTRY,V06DB00,POWDER,90,167.82
3001031001,GNC MSM/GLUCOSAMINE,M01AX05,CAPSULE,90,329.71
3001032001,GNC MSM,M01AX00,CAPSULE,90,219.7
3001033001,GNC GLUCOSAMINE SULFATE,M01AX05,CAPSULE,30,65.86
3001034001,GNC BEYOND RAW CHEMISTRY LABS,V06DB00,POWDER,152,219.7
3001035001,ESBRIET,L04AX05,CAPSULE,270,14967.84
3001036001,DISC GNC ALPHA-LIPOIC AC,V06DX00,CAPSULE,60,124.34
3001037001,PCOSITOL,A11HA07,SACHET,30,16.53
3001038001,HEMP SEED OIL,N02BG10,CAPSULE,30,
3001038002,HEMP SEED OIL,N02BG10,CAPSULE,60,132.25
3001039001,DISC BETOPTIC S (SECTION,S01ED02,OPHTHALMIC DROPS,50,550
3001039002,BETOPTIC S (SECTION 21),S01ED02,OPHTHALMIC DROPS,60,1589.3
3001040001,GNC TRIPLE STRENGTH KRILL OIL,C10AX06,CAPSULE,60,493.01
3001041001,GNC VITAMIN B2,A11HA04,TABLET,100,120.69
3001042001,GNC VITAMIN A & D,A11CB00,CAPSULE,100,120.69
3001043001,CICAPLAST BAUME B5,D11AX00,CREAM,100,225.75
3001044001,GNC VITAMIN D3,A11CC05,TABLET,180,204.3
3001045001,GNC VITAMIN C,A11GA01,TABLET,60,153.7
3001046001,GNC COD LIVER OIL,V06DX00,CAPSULE,90,212.99
3001048001,GNC GLUCOSAMINE,M01AX05,TABLET,90,384.7
3001049001,GNC PROBIOTIC COMPLEX,A07FA51,CAPSULE,30,439.69
3001050001,GNC PROBIOTIC,A07FA51,CHEW TABLET,100,296.7
3001051001,GNC PROBIOTIC COMPLEX,A07FA51,CAPSULE,100,219.7
3001052001,DISC CICAPLAST B5 40G,D11AX00,GELS ORAL SYSTEMIC,40,145.76
3001053001,EFFACLAR DUO+ SPF30,D02BA00,CREAM,40,180.6
3001054001,AUSTELL AZITHROMYCIN,J01FA10,SUSPENSION,15,132.74
3001054002,AUSTELL AZITHROMYCIN,J01FA10,SUSPENSION,30,265.5
3001055001,DISC ZONISAMIDE (SECTION,N03AX15,CAPSULE,100,585.4
3001059001,AMPHO-B (NAMIBIA),J02AA01,POWDER FOR INJ,1,327.69
3001060001,STREPSILS WARM GINGER,R02AX00,LOZENGE,24,80.45
3001062001,DISC OTEZLA (SECTION 21),L04AA32,KIT,1,
3001063001,DS SCIENCE FOLLICLE ACTIVATOR,A11AA03,LOTION,200,
3001063002,DS SCIENCE FOLLICLE ACTIVATOR,A11AA03,LOTION,100,
3001064001,URBAN HAIR CARE HAIR TONIC,V03AX00,LOTION,200,
3001065001,GNC TRIPLE STRENGTH FISH OIL,V06DX00,CAPSULE,60,307.71
3001066001,GNC TRIPLE STRENGTH FISH OIL,V06DX00,CAPSULE,30,263.01
3001067001,EDASTAR (SECTION 21),N07XX14,INFUSION,1,
3001068001,WELLVITA BIOTIN,A11HA05,CAPSULE,30,
3001069001,WELLVITA FOLIC ACID & B12,B03BA01,CAPSULE,60,
3001070001,DISC NEOMYCIN (SECTION 2,A07AA01,TABLET,100,2719.8
